,sweep_1,sweep_2,sweep_3,sweep_4,sweep_5
351,-8.375e-06,0.0001563125,0.0002346875,1.70625e-05,0.0002290625
352,-0.000102125,0.0003750625,0.0002971875,4.83125e-05,0.0001665625
353,-0.000227125,0.0005000625,0.0002346875,1.70625e-05,0.0001040625
354,-0.000289625,0.0004375625,0.0001096875,-0.0001079375,1.03125e-05
355,-0.000102125,0.0001875625,0.0001096875,-0.0001704375,0.0001353125
356,-3.9625e-05,0.0001875625,0.0001721875,-4.54375e-05,0.0001353125
357,-3.9625e-05,0.0002500625,0.0002346875,7.95625e-05,0.0001978125
358,-7.0875e-05,0.0004375625,0.0001721875,1.70625e-05,0.0002290625
359,-0.000102125,0.0004688125,0.0002659375,-1.41875e-05,0.0001040625
360,-0.000289625,0.0003125625,0.0002659375,-0.0001079375,4.15625e-05
361,-0.000383375,0.0002188125,0.0002971875,-4.54375e-05,7.28125e-05
362,-7.0875e-05,0.0002500625,0.0003596875,7.95625e-05,0.0001665625
363,0.000179125,0.0002813125,0.0001096875,4.83125e-05,0.0002603125
364,8.5375e-05,0.0003125625,4.71875e-05,-7.66875e-05,0.0001665625
365,-0.000102125,0.0002188125,7.84375e-05,-4.54375e-05,1.03125e-05
366,-0.000227125,0.0001875625,0.0001096875,-4.54375e-05,-8.34375e-05
367,-0.000164625,0.0002188125,0.0002346875,-1.41875e-05,-0.0001146875
368,-3.9625e-05,0.0003125625,0.0002659375,-4.54375e-05,0.0001978125
369,2.2875e-05,0.0004688125,0.0002659375,-1.41875e-05,0.0003228125
370,-3.9625e-05,0.0005000625,0.0002971875,-7.66875e-05,0.0001665625
371,-0.000164625,0.0003438125,0.0003284375,1.70625e-05,1.03125e-05
372,-0.000133375,0.0001250625,0.0003284375,0.0001420625,-8.34375e-05
373,-7.0875e-05,6.25625e-05,0.0001409375,4.83125e-05,1.03125e-05
374,-3.9625e-05,0.0002813125,7.84375e-05,-7.66875e-05,0.0001040625
375,-3.9625e-05,0.0004688125,0.0001096875,-0.0002016875,0.0001978125
376,-0.000195875,0.0005000625,0.0002346875,-0.0001079375,0.0001978125
377,-0.000227125,0.0004063125,0.0003909375,-4.54375e-05,1.03125e-05
378,-0.000102125,0.0001250625,0.0004221875,0.0002670625,-0.0001146875
379,-3.9625e-05,0.0001563125,0.0003909375,0.0002045625,1.03125e-05
380,-8.375e-06,0.0002188125,0.0002659375,-1.41875e-05,0.0001665625
381,-0.000133375,0.0003125625,0.0001409375,-0.0002641875,0.0002603125
382,-0.000195875,0.0003438125,0.0001409375,-0.0001704375,0.0001353125
383,-0.000258375,0.0002500625,0.0002971875,-1.41875e-05,4.15625e-05
384,-0.000164625,0.0001875625,0.0003284375,0.0001733125,1.03125e-05
385,0.000116625,0.0002188125,0.0003284375,0.0001420625,0.0001978125
386,8.5375e-05,0.0003125625,0.0002659375,1.70625e-05,0.0002915625
387,-3.9625e-05,0.0004063125,0.0002659375,-0.0001079375,0.0001978125
388,-0.000258375,0.0003438125,0.0002346875,-0.0001391875,4.15625e-05
389,-0.000227125,0.0002500625,0.0002346875,-7.66875e-05,-8.34375e-05
390,-0.000164625,0.0001563125,0.0001409375,7.95625e-05,-0.0001146875
391,-7.0875e-05,0.0002813125,0.0001721875,7.95625e-05,1.03125e-05
392,8.5375e-05,0.0003438125,0.0001721875,-1.41875e-05,0.0001665625
393,8.5375e-05,0.0004688125,0.0002659375,-7.66875e-05,0.0002603125
394,-7.0875e-05,0.0003125625,0.0002346875,-0.0001391875,0.0001353125
395,-0.000289625,0.0002188125,0.0002971875,-4.54375e-05,1.03125e-05
396,-0.000289625,9.38125e-05,0.0002346875,-1.41875e-05,4.15625e-05
397,-0.000102125,0.0001563125,-1.53125e-05,4.83125e-05,7.28125e-05
398,0.000116625,0.0003125625,-1.53125e-05,0.0001420625,7.28125e-05
399,0.000147875,0.0004688125,0.0001409375,7.95625e-05,1.03125e-05
400,-8.375e-06,0.0005000625,0.0002659375,-7.66875e-05,7.28125e-05
401,-0.000102125,0.0001875625,0.0002659375,-4.54375e-05,0.0001665625
402,-0.000195875,9.38125e-05,0.0002346875,7.95625e-05,0.0002290625
403,-0.000289625,9.38125e-05,0.0001409375,0.0002045625,0.0001978125
404,-0.000102125,0.0002500625,7.84375e-05,7.95625e-05,0.0001353125
405,8.5375e-05,0.0005000625,7.84375e-05,-7.66875e-05,7.28125e-05
406,8.5375e-05,0.0004063125,0.0001409375,-0.0002329375,4.15625e-05
407,-8.375e-06,0.0002188125,0.0001096875,-0.0001704375,0.0001040625
408,-0.000133375,9.38125e-05,4.71875e-05,1.70625e-05,0.0001040625
409,-0.000227125,0.0002188125,0.0001096875,0.0002358125,0.0002290625
410,-0.000133375,0.0004375625,0.0002971875,0.0002045625,0.0002290625
411,2.2875e-05,0.0005000625,0.0003284375,-4.54375e-05,7.28125e-05
412,2.2875e-05,0.0003438125,0.0003284375,-0.0001391875,-5.21875e-05
413,5.4125e-05,0.0002188125,0.0001721875,-1.41875e-05,1.03125e-05
414,-0.000133375,0.0001250625,4.71875e-05,7.95625e-05,7.28125e-05
415,-0.000195875,0.0001563125,4.71875e-05,0.0001420625,0.0001978125
416,-0.000133375,0.0002813125,0.0001096875,7.95625e-05,0.0002915625
417,-8.375e-06,0.0003750625,0.0002346875,-1.41875e-05,0.0002603125
418,0.000116625,0.0003750625,0.0003284375,-7.66875e-05,0.0001353125
419,5.4125e-05,0.0002500625,0.0001721875,-0.0001391875,-0.0001459375
420,-0.000164625,9.38125e-05,7.84375e-05,-1.41875e-05,-5.21875e-05
421,-0.000227125,0.0001250625,-1.53125e-05,0.0002045625,0.0002290625
422,-0.000164625,0.0002188125,-1.53125e-05,0.0002358125,0.0002290625
423,-0.000102125,0.0003125625,4.71875e-05,0.0001733125,0.0002290625
424,2.2875e-05,0.0002813125,0.0002659375,-4.54375e-05,7.28125e-05
425,-3.9625e-05,0.0002813125,0.0002659375,-7.66875e-05,4.15625e-05
426,-0.000102125,0.0001875625,0.0001409375,-4.54375e-05,0.0001040625
427,-3.9625e-05,0.0001250625,-7.78125e-05,1.70625e-05,7.28125e-05
428,-8.375e-06,0.0001250625,-4.65625e-05,0.0001420625,7.28125e-05
429,-8.375e-06,0.0001875625,0.0001096875,-1.41875e-05,0.0001353125
430,5.4125e-05,0.0002813125,0.0002971875,-7.66875e-05,4.15625e-05
431,-3.9625e-05,0.0004375625,0.0003909375,-1.41875e-05,7.28125e-05
432,-0.000164625,0.0003438125,0.0002971875,4.83125e-05,0.0001978125
433,-7.0875e-05,0.0001563125,4.71875e-05,1.70625e-05,0.0002603125
434,-3.9625e-05,0.0002188125,-4.65625e-05,7.95625e-05,0.0001665625
435,-7.0875e-05,0.0002500625,-7.78125e-05,1.70625e-05,4.15625e-05
436,-7.0875e-05,0.0002188125,0.0001096875,0.0001420625,-0.0001146875
437,-8.375e-06,0.0003125625,0.0002346875,7.95625e-05,0.0001040625
438,-3.9625e-05,0.0003438125,0.0002971875,-1.41875e-05,0.0003228125
439,-7.0875e-05,0.0003438125,1.59375e-05,-0.0001391875,0.0002603125
440,-7.0875e-05,0.0002500625,1.59375e-05,-0.0001391875,4.15625e-05
441,-0.000102125,0.0002813125,0.0001096875,0.0001420625,4.15625e-05
442,-0.000164625,0.0002500625,0.0002346875,0.0003608125,4.15625e-05
443,-0.000102125,0.0001563125,0.0001409375,0.0002358125,0.0001665625
444,0.000116625,0.0002188125,4.71875e-05,1.70625e-05,0.0001665625
445,5.4125e-05,0.0002188125,-4.65625e-05,-0.0001391875,0.0001353125
446,-3.9625e-05,0.0001563125,1.59375e-05,-0.0001704375,0.0001040625
447,-0.000133375,0.0002188125,0.0002346875,4.83125e-05,4.15625e-05
448,-0.000102125,0.0002500625,0.0002971875,0.0002358125,0.0001040625
449,2.2875e-05,0.0002813125,0.0001409375,0.0002358125,0.0002290625
450,5.4125e-05,0.0002500625,0.0001096875,4.83125e-05,0.0002290625
451,8.5375e-05,0.0002813125,-1.53125e-05,-0.0001079375,0.0001665625
452,-8.375e-06,0.0002813125,-0.0001090625,-0.0001391875,0.0001665625
453,-0.000164625,0.0001875625,0.0001409375,4.83125e-05,0.0001353125
454,-0.000133375,0.0001875625,0.0002659375,0.0002045625,0.0001353125
455,-7.0875e-05,0.0002813125,0.0002346875,0.0001733125,0.0001978125
456,2.2875e-05,0.0002188125,0.0001096875,4.83125e-05,0.0001353125
457,2.2875e-05,0.0002500625,-1.53125e-05,1.70625e-05,-0.0001146875
458,-8.375e-06,0.0002813125,-4.65625e-05,1.70625e-05,7.28125e-05
459,-7.0875e-05,0.0002188125,7.84375e-05,-4.54375e-05,0.0001665625
460,-8.375e-06,0.0002500625,0.0001409375,1.70625e-05,0.0001665625
461,2.2875e-05,0.0001875625,0.0001721875,4.83125e-05,0.0001665625
462,-7.0875e-05,9.38125e-05,7.84375e-05,0.0001420625,0.0001353125
463,-0.000195875,0.0001563125,1.59375e-05,1.70625e-05,0.0001040625
464,-0.000227125,6.25625e-05,1.59375e-05,-1.41875e-05,0.0001353125
465,-7.0875e-05,0.0001563125,0.0001721875,1.70625e-05,0.0001978125
466,0.000210375,0.0002500625,0.0002971875,1.70625e-05,4.15625e-05
467,0.000272875,0.0002813125,0.0002346875,-4.54375e-05,4.15625e-05
468,8.5375e-05,0.0003438125,7.84375e-05,-4.54375e-05,7.28125e-05
469,-0.000133375,0.0001250625,4.71875e-05,1.70625e-05,0.0001978125
470,-0.000164625,-3.11875e-05,0.0001096875,4.83125e-05,0.0002603125
471,-8.375e-06,6.25e-08,0.0001721875,7.95625e-05,0.0001978125
472,2.2875e-05,0.0002813125,0.0002971875,7.95625e-05,1.03125e-05
473,8.5375e-05,0.0003125625,1.59375e-05,1.70625e-05,0.0001040625
474,-7.0875e-05,0.0002500625,-1.53125e-05,-7.66875e-05,0.0002290625
475,-0.000227125,0.0001250625,1.59375e-05,1.70625e-05,0.0003540625
476,-0.000164625,0.0001250625,0.0001096875,0.0001420625,0.0002290625
477,2.2875e-05,0.0001250625,0.0002971875,0.0001420625,0.0001040625
478,0.000179125,9.38125e-05,0.0001721875,1.70625e-05,1.03125e-05
479,2.2875e-05,0.0001563125,0.0001096875,-1.41875e-05,1.03125e-05
480,-0.000133375,0.0001563125,7.84375e-05,0.0001108125,0.0001353125
481,-0.000195875,0.0001875625,7.84375e-05,4.83125e-05,0.0002915625
482,-0.000164625,0.0001250625,0.0002659375,7.95625e-05,0.0002915625
483,-3.9625e-05,9.38125e-05,0.0003596875,-4.54375e-05,0.0001040625
484,-8.375e-06,6.25625e-05,0.0001721875,-4.54375e-05,7.28125e-05
485,2.2875e-05,0.0001250625,1.59375e-05,1.70625e-05,7.28125e-05
486,-3.9625e-05,0.0001875625,-0.0001090625,7.95625e-05,0.0001040625
487,-0.000102125,0.0001250625,-1.53125e-05,0.0002358125,7.28125e-05
488,-0.000164625,0.0001250625,0.0002659375,0.0002045625,0.0001040625
489,-0.000102125,0.0001875625,0.0003596875,7.95625e-05,7.28125e-05
490,-7.0875e-05,0.0001250625,0.0001096875,-1.41875e-05,7.28125e-05
491,-0.000102125,0.0001875625,-4.65625e-05,-0.0001079375,0.0001665625
492,8.5375e-05,3.13125e-05,-7.78125e-05,1.70625e-05,0.0001978125
493,-8.375e-06,0.0001563125,4.71875e-05,0.0001733125,0.0001665625
494,-3.9625e-05,0.0001250625,0.0001721875,0.0001733125,0.0001665625
495,-0.000164625,0.0001563125,0.0001096875,0.0001420625,0.0001353125
496,-0.000164625,0.0001875625,0.0002659375,7.95625e-05,-5.21875e-05
497,-0.000102125,0.0002188125,0.0002971875,-0.0001391875,1.03125e-05
498,-3.9625e-05,6.25625e-05,0.0001096875,-4.54375e-05,0.0001353125
499,0.000116625,-0.0001249375,4.71875e-05,0.0001420625,0.0002603125
500,0.000116625,3.13125e-05,4.71875e-05,0.0001108125,0.0001978125
501,2.2875e-05,0.0003438125,4.71875e-05,0.0001420625,7.28125e-05
502,-7.0875e-05,0.0003750625,0.0001409375,-4.54375e-05,1.03125e-05
503,-0.000102125,0.0003438125,0.0001096875,-0.0001704375,1.03125e-05
504,-0.000102125,0.0001250625,0.0001409375,-0.0001704375,0.0001978125
505,-7.0875e-05,-6.24375e-05,1.59375e-05,-4.54375e-05,0.0002915625
506,5.4125e-05,-3.11875e-05,1.59375e-05,-1.41875e-05,0.0002290625
507,2.2875e-05,0.0001563125,0.0001721875,0.0001733125,1.03125e-05
508,-8.375e-06,0.0002813125,0.0002659375,0.0001733125,4.15625e-05
509,-8.375e-06,0.0002813125,0.0001409375,-1.41875e-05,7.28125e-05
510,-0.000102125,0.0002188125,1.59375e-05,-0.0001704375,0.0001978125
511,-0.000133375,9.38125e-05,1.59375e-05,-0.0001704375,0.0002603125
512,-7.0875e-05,3.13125e-05,0.0001096875,-1.41875e-05,0.0001978125
513,2.2875e-05,6.25625e-05,7.84375e-05,0.0002983125,1.03125e-05
514,8.5375e-05,0.0001563125,0.0001409375,0.0001733125,-8.34375e-05
515,8.5375e-05,0.0002188125,0.0002346875,1.70625e-05,1.03125e-05
516,-3.9625e-05,0.0002188125,0.0001096875,-7.66875e-05,0.0001978125
517,-0.000133375,6.25625e-05,4.71875e-05,-7.66875e-05,0.0001353125
518,-0.000133375,3.13125e-05,7.84375e-05,4.83125e-05,0.0001040625
519,-0.000164625,3.13125e-05,0.0002659375,4.83125e-05,-5.21875e-05
520,-3.9625e-05,0.0001875625,0.0002346875,7.95625e-05,-5.21875e-05
521,5.4125e-05,0.0001875625,0.0002346875,1.70625e-05,-8.34375e-05
522,8.5375e-05,0.0002500625,0.0001409375,-0.0001079375,-5.21875e-05
523,-8.375e-06,0.0001875625,0.0001409375,4.83125e-05,0.0001040625
524,-0.000195875,-3.11875e-05,0.0001721875,-4.54375e-05,0.0001665625
525,-0.000133375,-0.0001874375,0.0001409375,7.95625e-05,0.0002290625
526,2.2875e-05,9.38125e-05,1.59375e-05,0.0001108125,1.03125e-05
527,8.5375e-05,0.0002813125,4.71875e-05,0.0001420625,-0.0002396875
528,-8.375e-06,0.0002813125,4.71875e-05,0.0001420625,-0.0001146875
529,-0.000133375,0.0002500625,0.0001409375,7.95625e-05,0.0001978125
530,-0.000258375,6.25625e-05,0.0002346875,-7.66875e-05,0.0003540625
531,-0.000227125,-0.0001249375,0.0001409375,-0.0001079375,0.0002290625
532,-3.9625e-05,3.13125e-05,0.0001721875,-7.66875e-05,4.15625e-05
533,0.000147875,0.0001875625,0.0001409375,1.70625e-05,-8.34375e-05
534,0.000116625,0.0002500625,4.71875e-05,7.95625e-05,-0.0001459375
535,2.2875e-05,0.0002188125,4.71875e-05,0.0002045625,1.03125e-05
536,-3.9625e-05,0.0001250625,4.71875e-05,-1.41875e-05,0.0001978125
537,-0.000133375,0.0001563125,0.0001409375,-0.0001079375,0.0001978125
538,-0.000102125,0.0001563125,0.0001409375,-7.66875e-05,0.0001353125
539,-7.0875e-05,0.0001875625,0.0002659375,-7.66875e-05,1.03125e-05
540,2.2875e-05,0.0001563125,0.0002659375,4.83125e-05,-5.21875e-05
541,-7.0875e-05,9.38125e-05,0.0001096875,1.70625e-05,1.03125e-05
542,-0.000102125,9.38125e-05,0.0001096875,-1.41875e-05,7.28125e-05
543,-7.0875e-05,0.0001250625,0.0001409375,-7.66875e-05,0.0001665625
544,-7.0875e-05,0.0001875625,7.84375e-05,-4.54375e-05,0.0001353125
545,2.2875e-05,0.0001250625,0.0001409375,1.70625e-05,4.15625e-05
546,8.5375e-05,9.38125e-05,4.71875e-05,-1.41875e-05,0.0001040625
547,-8.375e-06,0.0001250625,-1.53125e-05,-4.54375e-05,0.0001040625
548,-0.000164625,0.0001875625,1.59375e-05,-4.54375e-05,0.0001353125
549,-0.000164625,0.0001875625,4.71875e-05,-1.41875e-05,7.28125e-05
550,-0.000102125,0.0001563125,0.0002346875,7.95625e-05,0.0001040625
551,-7.0875e-05,9.38125e-05,0.0001096875,0.0001108125,0.0001040625
552,-7.0875e-05,0.0001563125,1.59375e-05,-4.54375e-05,4.15625e-05
553,-8.375e-06,9.38125e-05,1.59375e-05,-0.0001704375,-0.0001146875
554,-0.000102125,0.0001563125,0.0001096875,-0.0001391875,-0.0001459375
555,-3.9625e-05,0.0001563125,0.0001721875,4.83125e-05,1.03125e-05
556,-7.0875e-05,6.25625e-05,0.0001409375,0.0001420625,0.0001040625
557,-0.000133375,3.13125e-05,1.59375e-05,0.0001420625,0.0001665625
558,-3.9625e-05,6.25625e-05,1.59375e-05,1.70625e-05,0.0001353125
559,-8.375e-06,0.0001250625,7.84375e-05,-0.0001704375,-0.0001459375
560,-8.375e-06,0.0001250625,0.0001721875,-0.0002954375,-0.0002084375
561,-0.000102125,9.38125e-05,0.0002346875,-0.0001079375,-0.0001146875
562,-0.000227125,9.38125e-05,0.0002346875,7.95625e-05,-8.34375e-05
563,-0.000133375,0.0001563125,0.0001096875,0.0002358125,7.28125e-05
564,-3.9625e-05,0.0001563125,4.71875e-05,4.83125e-05,0.0001978125
565,5.4125e-05,6.25625e-05,1.59375e-05,-1.41875e-05,0.0001665625
566,5.4125e-05,9.38125e-05,-7.78125e-05,-0.0001391875,0.0001040625
567,-3.9625e-05,9.38125e-05,-0.0001090625,-7.66875e-05,-0.0003021875
568,-0.000102125,0.0002500625,4.71875e-05,4.83125e-05,-0.0002396875
569,-0.000164625,0.0002813125,0.0002971875,4.83125e-05,0.0001665625
570,-8.375e-06,0.0002500625,0.0002971875,0.0001420625,0.0003540625
571,8.5375e-05,0.0001563125,0.0001409375,-7.66875e-05,0.0001978125
572,-3.9625e-05,6.25625e-05,-7.78125e-05,-7.66875e-05,-0.0001459375
573,-0.000102125,0.0001875625,-0.0002028125,-0.0001079375,-0.0002084375
574,-0.000102125,0.0002188125,1.59375e-05,-4.54375e-05,-0.0001459375
575,-0.000102125,0.0001875625,7.84375e-05,4.83125e-05,0.0001665625
576,-3.9625e-05,0.0001563125,0.0002659375,4.83125e-05,0.0002915625
577,-8.375e-06,0.0001250625,1.59375e-05,0.0001420625,0.0002290625
578,-3.9625e-05,6.25625e-05,-1.53125e-05,4.83125e-05,0.0001040625
579,-0.000195875,0.0001563125,7.84375e-05,-4.54375e-05,-8.34375e-05
580,-0.000195875,0.0002500625,0.0001721875,-4.54375e-05,1.03125e-05
581,-0.000195875,0.0001875625,7.84375e-05,-1.41875e-05,0.0001353125
582,-0.000102125,0.0001875625,-4.65625e-05,0.0001420625,0.0001353125
583,-7.0875e-05,9.38125e-05,-7.78125e-05,0.0001420625,0.0001665625
584,-7.0875e-05,9.38125e-05,-4.65625e-05,-1.41875e-05,4.15625e-05
585,-0.000102125,0.0001250625,7.84375e-05,-1.41875e-05,-8.34375e-05
586,-0.000102125,9.38125e-05,7.84375e-05,-7.66875e-05,-0.0001459375
587,-7.0875e-05,0.0001875625,4.71875e-05,-4.54375e-05,-5.21875e-05
588,5.4125e-05,6.25e-08,7.84375e-05,1.70625e-05,0.0001978125
589,0.000116625,-6.24375e-05,7.84375e-05,0.0001108125,0.0001665625
590,2.2875e-05,-3.11875e-05,7.84375e-05,7.95625e-05,0.0001353125
591,-0.000133375,6.25625e-05,1.59375e-05,-1.41875e-05,4.15625e-05
592,-0.000227125,0.0001563125,4.71875e-05,-0.0001704375,-5.21875e-05
593,-0.000102125,0.0002188125,0.0001096875,-0.0001704375,4.15625e-05
594,8.5375e-05,0.0001250625,7.84375e-05,-1.41875e-05,4.15625e-05
595,0.000179125,9.38125e-05,1.59375e-05,0.0001420625,0.0001040625
596,-3.9625e-05,6.25625e-05,-1.53125e-05,4.83125e-05,1.03125e-05
597,-0.000164625,0.0001563125,0.0001721875,-7.66875e-05,-8.34375e-05
598,-0.000133375,0.0001875625,7.84375e-05,-0.0001079375,-8.34375e-05
599,-7.0875e-05,0.0001250625,7.84375e-05,-7.66875e-05,4.15625e-05
600,8.5375e-05,0.0001875625,-1.53125e-05,-7.66875e-05,7.28125e-05
601,0.000179125,0.0001563125,0.0001096875,-4.54375e-05,0.0001978125
602,-3.9625e-05,9.38125e-05,0.0001409375,-1.41875e-05,7.28125e-05
603,-0.000352125,9.38125e-05,0.0001409375,0.0001420625,1.03125e-05
604,-0.000195875,0.0001875625,0.0001096875,0.0001420625,-5.21875e-05
605,-3.9625e-05,0.0001875625,7.84375e-05,4.83125e-05,7.28125e-05
606,2.2875e-05,0.0001563125,7.84375e-05,-1.41875e-05,7.28125e-05
607,-8.375e-06,0.0001250625,7.84375e-05,-7.66875e-05,7.28125e-05
608,-7.0875e-05,6.25e-08,4.71875e-05,-0.0001079375,-8.34375e-05
609,-0.000227125,6.25625e-05,0.0001096875,-7.66875e-05,-0.0001146875
610,-0.000195875,9.38125e-05,4.71875e-05,4.83125e-05,0.0001040625
611,-0.000133375,0.0001875625,7.84375e-05,4.83125e-05,0.0001978125
612,5.4125e-05,0.0001875625,4.71875e-05,-1.41875e-05,0.0001978125
613,2.2875e-05,0.0001250625,1.59375e-05,-1.41875e-05,0.0001353125
614,-0.000102125,6.25e-08,4.71875e-05,-7.66875e-05,-5.21875e-05
615,-0.000102125,3.13125e-05,4.71875e-05,1.70625e-05,-5.21875e-05
616,-0.000133375,0.0001250625,0.0001096875,7.95625e-05,4.15625e-05
617,-3.9625e-05,0.0001563125,0.0001409375,4.83125e-05,0.0001040625
618,-3.9625e-05,0.0002500625,4.71875e-05,1.70625e-05,0.0001040625
619,2.2875e-05,9.38125e-05,4.71875e-05,4.83125e-05,0.0001040625
620,-0.000133375,-3.11875e-05,1.59375e-05,-1.41875e-05,7.28125e-05
621,-0.000133375,6.25625e-05,7.84375e-05,-0.0001079375,1.03125e-05
622,-7.0875e-05,0.0002188125,4.71875e-05,-0.0001079375,-8.34375e-05
623,-7.0875e-05,0.0002813125,7.84375e-05,-7.66875e-05,4.15625e-05
624,2.2875e-05,0.0002500625,1.59375e-05,4.83125e-05,0.0001353125
625,-3.9625e-05,0.0001875625,7.84375e-05,4.83125e-05,0.0001665625
626,-0.000164625,0.0001250625,1.59375e-05,-4.54375e-05,4.15625e-05
627,-0.000164625,3.13125e-05,1.59375e-05,-0.0001391875,4.15625e-05
628,-0.000102125,6.25625e-05,0.0002346875,-0.0002016875,1.03125e-05
629,-3.9625e-05,6.25625e-05,4.71875e-05,-0.0001704375,0.0001353125
630,-8.375e-06,6.25625e-05,-0.0001090625,1.70625e-05,0.0001040625
631,-8.375e-06,0.0001250625,-0.0001403125,0.0001420625,1.03125e-05
632,-0.000133375,0.0001250625,-4.65625e-05,4.83125e-05,-8.34375e-05
633,-7.0875e-05,0.0001250625,0.0001409375,-0.0002329375,7.28125e-05
634,-3.9625e-05,6.25625e-05,0.0001721875,-0.0002954375,0.0001978125
635,-0.000133375,6.25625e-05,-1.53125e-05,-0.0001079375,0.0002603125
636,-0.000164625,6.25625e-05,-0.0001403125,7.95625e-05,0.0001353125
637,-0.000133375,6.25625e-05,-0.0001090625,0.0001733125,-5.21875e-05
638,-0.000102125,0.0001875625,1.59375e-05,0.0001420625,1.03125e-05
639,-0.000102125,0.0001563125,0.0001096875,-4.54375e-05,7.28125e-05
640,-0.000102125,9.38125e-05,0.0001409375,-0.0001079375,0.0002290625
641,-8.375e-06,0.0001563125,-1.53125e-05,-7.66875e-05,0.0002290625
642,5.4125e-05,0.0001563125,-0.0001715625,-4.54375e-05,0.0001978125
643,8.5375e-05,6.25625e-05,-0.0001715625,-1.41875e-05,7.28125e-05
644,-0.000133375,6.25625e-05,4.71875e-05,4.83125e-05,7.28125e-05
645,-0.000195875,9.38125e-05,0.0001409375,7.95625e-05,1.03125e-05
646,-0.000195875,0.0001563125,0.0001409375,7.95625e-05,7.28125e-05
647,-3.9625e-05,0.0001563125,-0.0001090625,-1.41875e-05,7.28125e-05
648,-8.375e-06,0.0001250625,-0.0002028125,1.70625e-05,0.0001040625
649,-3.9625e-05,3.13125e-05,-0.0001090625,4.83125e-05,0.0001665625
650,-0.000133375,-3.11875e-05,4.71875e-05,0.0001733125,0.0001353125
651,-0.000258375,3.13125e-05,0.0002659375,0.0001420625,7.28125e-05
652,-0.000133375,6.25625e-05,0.0001721875,1.70625e-05,7.28125e-05
653,-8.375e-06,0.0001250625,1.59375e-05,-4.54375e-05,0.0001353125
654,8.5375e-05,0.0001563125,-0.0001715625,-0.0001079375,4.15625e-05
655,-8.375e-06,3.13125e-05,-0.0001403125,-7.66875e-05,4.15625e-05
656,-0.000102125,0.0001563125,4.71875e-05,-1.41875e-05,0.0001353125
657,-0.000164625,0.0001563125,0.0002346875,1.70625e-05,0.0001665625
658,-8.375e-06,0.0001250625,4.71875e-05,0.0002045625,0.0001353125
659,2.2875e-05,9.38125e-05,-0.0001090625,0.0001733125,-8.34375e-05
660,5.4125e-05,3.13125e-05,-0.0002028125,-4.54375e-05,-8.34375e-05
661,-0.000133375,9.38125e-05,-0.0001090625,-0.0001391875,0.0001353125
662,-0.000258375,6.25625e-05,0.0001409375,-0.0001704375,0.0001353125
663,-0.000195875,0.0001250625,0.0002971875,-4.54375e-05,0.0001665625
