,sweep_1,sweep_2,sweep_3,sweep_4,sweep_5,sweep_6,sweep_7,sweep_8,sweep_9,sweep_10,sweep_11,sweep_12,sweep_13,sweep_14,sweep_15,sweep_16,sweep_17,sweep_18,sweep_19,sweep_20,sweep_21
1580,1.0235e-11,-9.875e-13,1.19475e-11,1.8335e-11,-7.09e-12,2.928e-11,6.977e-11,6.6535e-11,5.62825e-11,1.120425e-10,1.57175e-10,1.8743e-10,2.726625e-10,2.915925e-10,3.2258e-10,4.00725e-10,4.099075e-10,4.400725e-10,4.566825e-10,4.7226e-10,4.935025e-10
1581,-7.89e-12,8.875e-13,3.50725e-11,2.521e-11,4.785e-12,2.053e-11,4.7895e-11,5.9035e-11,4.25325e-11,1.170425e-10,1.628e-10,1.74305e-10,2.657875e-10,2.815925e-10,3.2008e-10,3.9635e-10,4.255325e-10,4.381975e-10,4.654325e-10,4.5476e-10,4.878775e-10
1582,-1.4765e-11,-3.4875e-12,3.44475e-11,2.8335e-11,2.4785e-11,2.6155e-11,3.4145e-11,5.091e-11,5.06575e-11,1.126675e-10,1.603e-10,1.68055e-10,2.607875e-10,2.890925e-10,3.2633e-10,3.976e-10,4.361575e-10,4.250725e-10,4.766825e-10,4.45385e-10,4.828775e-10
1583,-1.164e-11,-2.2375e-12,1.00725e-11,1.2085e-11,3.666e-11,2.553e-11,4.0395e-11,4.216e-11,6.19075e-11,1.139175e-10,1.503e-10,1.6618e-10,2.482875e-10,2.959675e-10,3.46955e-10,3.91975e-10,4.299075e-10,4.244475e-10,4.704325e-10,4.5226e-10,4.922525e-10
1584,-3.515e-12,4.0125e-12,-7.4275e-12,7.085e-12,4.041e-11,2.3655e-11,4.977e-11,3.5285e-11,7.44075e-11,1.164175e-10,1.4405e-10,1.75555e-10,2.426625e-10,2.940925e-10,3.50705e-10,3.826e-10,4.224075e-10,4.281975e-10,4.585575e-10,4.6851e-10,5.035025e-10
1585,7.11e-12,1.02625e-11,-6.8025e-12,1.646e-11,3.416e-11,3.6155e-11,4.852e-11,2.591e-11,8.19075e-11,1.139175e-10,1.4405e-10,1.8368e-10,2.426625e-10,2.878425e-10,3.4633e-10,3.83225e-10,4.105325e-10,4.175725e-10,4.616825e-10,4.86635e-10,4.972525e-10
1586,1.0235e-11,1.08875e-11,-1.30525e-11,3.021e-11,3.541e-11,5.178e-11,3.5395e-11,3.0285e-11,8.56575e-11,1.057925e-10,1.47175e-10,1.8618e-10,2.414125e-10,2.834675e-10,3.3133e-10,3.73225e-10,4.061575e-10,4.225725e-10,4.635575e-10,4.9351e-10,4.860025e-10
1587,2.35e-13,9.6375e-12,-8.6775e-12,2.5835e-11,2.791e-11,4.9905e-11,4.0395e-11,3.6535e-11,9.06575e-11,9.76675e-11,1.40925e-10,1.83055e-10,2.370375e-10,2.903425e-10,3.2258e-10,3.65725e-10,4.130325e-10,4.438225e-10,4.723075e-10,4.9601e-10,4.816275e-10
1588,-1.2265e-11,9.0125e-12,3.8225e-12,1.396e-11,2.6035e-11,4.303e-11,5.227e-11,5.466e-11,9.12825e-11,9.95425e-11,1.303e-10,1.9368e-10,2.239125e-10,2.984675e-10,3.24455e-10,3.70725e-10,4.186575e-10,4.650725e-10,4.798075e-10,5.0226e-10,4.835025e-10
1589,-1.2265e-11,8.3875e-12,2.13225e-11,8.335e-12,3.666e-11,2.928e-11,6.0395e-11,6.091e-11,8.75325e-11,9.95425e-11,1.28425e-10,2.04305e-10,2.245375e-10,2.940925e-10,3.3133e-10,3.7885e-10,4.117825e-10,4.681975e-10,4.766825e-10,4.99135e-10,4.835025e-10
1590,-2.265e-12,-2.8625e-12,2.56975e-11,1.146e-11,3.2285e-11,1.8655e-11,5.477e-11,5.4035e-11,8.81575e-11,9.89175e-11,1.2905e-10,2.11805e-10,2.332875e-10,2.865925e-10,3.46955e-10,3.826e-10,4.074075e-10,4.488225e-10,4.741825e-10,4.8601e-10,4.866275e-10
1591,1.2735e-11,-1.47375e-11,1.69475e-11,1.9585e-11,1.916e-11,1.1155e-11,4.9145e-11,4.6535e-11,8.25325e-11,1.039175e-10,1.303e-10,2.0743e-10,2.470375e-10,2.809675e-10,3.6508e-10,3.83225e-10,4.199075e-10,4.306975e-10,4.548075e-10,4.7976e-10,4.847525e-10
1592,1.836e-11,-1.72375e-11,8.8225e-12,1.0835e-11,4.785e-12,8.03e-12,4.4145e-11,4.9035e-11,7.25325e-11,1.107925e-10,1.303e-10,1.9618e-10,2.632875e-10,2.809675e-10,3.7883e-10,3.90725e-10,4.180325e-10,4.288225e-10,4.366825e-10,4.85385e-10,4.903775e-10
1593,1.6485e-11,-5.9875e-12,-5.525e-13,-2.915e-12,7.285e-12,9.28e-12,4.2895e-11,4.9035e-11,6.94075e-11,1.176675e-10,1.278e-10,1.9118e-10,2.782875e-10,2.840925e-10,3.74455e-10,3.90725e-10,4.124075e-10,4.375725e-10,4.416825e-10,4.95385e-10,4.966275e-10
1594,2.3985e-11,2.1375e-12,-3.6775e-12,-7.915e-12,2.7285e-11,1.678e-11,3.102e-11,4.341e-11,6.81575e-11,1.201675e-10,1.28425e-10,2.01805e-10,2.714125e-10,2.922175e-10,3.56955e-10,3.93225e-10,3.992825e-10,4.513225e-10,4.585575e-10,4.9851e-10,4.922525e-10
1595,1.961e-11,8.3875e-12,-1.86775e-11,2.085e-12,3.6035e-11,1.4905e-11,2.0395e-11,3.091e-11,7.44075e-11,1.251675e-10,1.33425e-10,2.0493e-10,2.532875e-10,2.897175e-10,3.36955e-10,3.8635e-10,3.905325e-10,4.588225e-10,4.710575e-10,4.8601e-10,4.903775e-10
1596,8.6e-13,7.7625e-12,-2.30525e-11,8.96e-12,3.791e-11,1.9905e-11,1.977e-11,2.091e-11,7.94075e-11,1.245425e-10,1.44675e-10,1.96805e-10,2.351625e-10,2.878425e-10,3.23205e-10,3.93225e-10,3.905325e-10,4.588225e-10,4.866825e-10,4.7476e-10,4.866275e-10
1597,-4.14e-12,1.33875e-11,-1.68025e-11,2.3335e-11,4.041e-11,3.303e-11,1.9145e-11,2.7785e-11,8.12825e-11,1.239175e-10,1.53425e-10,1.9118e-10,2.276625e-10,2.878425e-10,3.18205e-10,4.001e-10,3.961575e-10,4.600725e-10,4.854325e-10,4.7351e-10,4.753775e-10
1598,-1.015e-12,1.77625e-11,-2.4275e-12,3.271e-11,4.416e-11,3.3655e-11,3.227e-11,3.091e-11,8.62825e-11,1.220425e-10,1.58425e-10,1.9618e-10,2.307875e-10,2.853425e-10,3.20705e-10,3.901e-10,3.999075e-10,4.638225e-10,4.779325e-10,4.7851e-10,4.835025e-10
1599,4.61e-12,4.0125e-12,1.94475e-11,3.9585e-11,3.541e-11,3.428e-11,4.227e-11,3.466e-11,9.00325e-11,1.232925e-10,1.5655e-10,1.9993e-10,2.345375e-10,2.940925e-10,3.36955e-10,3.8385e-10,3.967825e-10,4.606975e-10,4.816825e-10,4.7976e-10,4.935025e-10
1600,1.5235e-11,-5.3625e-12,2.81975e-11,2.8335e-11,2.666e-11,3.428e-11,4.0395e-11,4.2785e-11,9.31575e-11,1.270425e-10,1.48425e-10,1.8868e-10,2.382875e-10,3.009675e-10,3.6133e-10,3.826e-10,4.067825e-10,4.525725e-10,4.954325e-10,4.8851e-10,5.003775e-10
1601,7.11e-12,-7.8625e-12,2.00725e-11,7.085e-12,2.666e-11,2.428e-11,2.9145e-11,5.341e-11,8.19075e-11,1.320425e-10,1.37175e-10,1.7118e-10,2.289125e-10,3.047175e-10,3.7508e-10,3.75725e-10,4.280325e-10,4.519475e-10,5.023075e-10,4.9101e-10,4.985025e-10
1602,-4.765e-12,-7.2375e-12,8.8225e-12,1.46e-12,3.166e-11,2.2405e-11,3.0395e-11,5.4035e-11,7.25325e-11,1.320425e-10,1.37175e-10,1.61805e-10,2.320375e-10,2.984675e-10,3.78205e-10,3.701e-10,4.442825e-10,4.506975e-10,4.823075e-10,4.77885e-10,4.947525e-10
1603,-1.8515e-11,2.7625e-12,8.8225e-12,1.0835e-11,3.4785e-11,2.1155e-11,3.102e-11,5.091e-11,6.06575e-11,1.201675e-10,1.3655e-10,1.6993e-10,2.339125e-10,2.997175e-10,3.59455e-10,3.6885e-10,4.361575e-10,4.400725e-10,4.666825e-10,4.61635e-10,5.016275e-10
1604,-2.3515e-11,4.0125e-12,8.1975e-12,1.896e-11,2.4785e-11,1.428e-11,3.102e-11,5.716e-11,5.75325e-11,1.026675e-10,1.40925e-10,1.80555e-10,2.345375e-10,3.022175e-10,3.36955e-10,3.7885e-10,4.167825e-10,4.225725e-10,4.535575e-10,4.45385e-10,5.010025e-10
1605,-1.664e-11,9.0125e-12,6.3225e-12,2.271e-11,4.785e-12,1.4905e-11,2.977e-11,4.841e-11,5.94075e-11,9.70425e-11,1.48425e-10,2.0493e-10,2.376625e-10,2.903425e-10,3.3258e-10,3.94475e-10,4.074075e-10,4.169475e-10,4.523075e-10,4.4101e-10,4.972525e-10
1606,8.6e-13,1.46375e-11,-1.1775e-12,2.5835e-11,1.66e-12,2.428e-11,2.477e-11,5.466e-11,6.44075e-11,8.82925e-11,1.48425e-10,2.05555e-10,2.407875e-10,2.765925e-10,3.3508e-10,3.98225e-10,4.080325e-10,4.281975e-10,4.516825e-10,4.52885e-10,4.941275e-10
1607,7.11e-12,1.40125e-11,-7.4275e-12,1.7085e-11,1.041e-11,2.428e-11,2.352e-11,5.716e-11,6.81575e-11,8.14175e-11,1.57175e-10,1.9868e-10,2.407875e-10,2.747175e-10,3.39455e-10,4.0385e-10,4.136575e-10,4.375725e-10,4.610575e-10,4.7101e-10,4.885025e-10
1608,1.461e-11,1.08875e-11,-7.4275e-12,-4.15e-13,2.416e-11,2.9905e-11,1.727e-11,5.2785e-11,7.19075e-11,8.20425e-11,1.57175e-10,1.9743e-10,2.326625e-10,2.659675e-10,3.40705e-10,3.926e-10,4.136575e-10,4.469475e-10,4.685575e-10,4.75385e-10,4.953775e-10
1609,2.711e-11,1.46375e-11,-1.8025e-12,-7.29e-12,3.2285e-11,2.928e-11,3.5395e-11,5.1535e-11,7.31575e-11,8.82925e-11,1.63425e-10,1.95555e-10,2.307875e-10,2.547175e-10,3.49455e-10,3.826e-10,4.217825e-10,4.444475e-10,4.854325e-10,4.7351e-10,5.072525e-10
1610,3.5235e-11,1.21375e-11,3.8225e-12,-1.229e-11,3.6035e-11,2.3655e-11,4.5395e-11,4.7785e-11,7.75325e-11,9.01675e-11,1.6405e-10,1.9118e-10,2.364125e-10,2.497175e-10,3.55705e-10,3.73225e-10,4.292825e-10,4.400725e-10,4.885575e-10,4.74135e-10,5.085025e-10
1611,2.961e-11,6.5125e-12,-7.4275e-12,-1.104e-11,4.291e-11,1.3655e-11,4.9145e-11,4.841e-11,8.62825e-11,8.70425e-11,1.578e-10,1.9118e-10,2.414125e-10,2.609675e-10,3.51955e-10,3.71975e-10,4.236575e-10,4.394475e-10,4.779325e-10,4.72885e-10,4.997525e-10
1612,1.211e-11,-2.2375e-12,-1.43025e-11,-3.54e-12,4.7285e-11,1.678e-11,3.7895e-11,5.091e-11,9.81575e-11,9.39175e-11,1.628e-10,1.8868e-10,2.470375e-10,2.715925e-10,3.4883e-10,3.751e-10,3.980325e-10,4.356975e-10,4.654325e-10,4.7726e-10,4.941275e-10
1613,-1.015e-12,-4.7375e-12,-9.9275e-12,-5.415e-12,5.1035e-11,1.678e-11,3.2895e-11,3.9035e-11,1.075325e-10,9.51675e-11,1.478e-10,1.91805e-10,2.370375e-10,2.715925e-10,3.40705e-10,3.8135e-10,3.799075e-10,4.319475e-10,4.548075e-10,4.7976e-10,4.860025e-10
1614,5.86e-12,-1.22375e-11,6.3225e-12,8.335e-12,3.791e-11,1.678e-11,3.102e-11,2.091e-11,9.56575e-11,1.070425e-10,1.328e-10,1.9368e-10,2.264125e-10,2.809675e-10,3.19455e-10,3.86975e-10,3.830325e-10,4.331975e-10,4.535575e-10,4.67885e-10,4.778775e-10
1615,5.86e-12,-1.59875e-11,6.3225e-12,2.521e-11,2.6035e-11,2.2405e-11,3.602e-11,1.216e-11,8.12825e-11,1.170425e-10,1.35925e-10,1.8868e-10,2.226625e-10,2.972175e-10,3.1758e-10,3.99475e-10,4.005325e-10,4.344475e-10,4.560575e-10,4.5351e-10,4.666275e-10
1616,1.086e-11,-1.78625e-11,9.4475e-12,3.146e-11,1.666e-11,2.928e-11,3.6645e-11,1.5285e-11,7.87825e-11,1.201675e-10,1.528e-10,1.89305e-10,2.195375e-10,3.015925e-10,3.34455e-10,4.076e-10,3.980325e-10,4.431975e-10,4.548075e-10,4.54135e-10,4.697525e-10
1617,8.36e-12,-1.78625e-11,7.5725e-12,2.396e-11,1.416e-11,2.9905e-11,3.352e-11,2.7785e-11,8.81575e-11,1.182925e-10,1.5655e-10,1.90555e-10,2.289125e-10,2.947175e-10,3.59455e-10,4.026e-10,3.955325e-10,4.563225e-10,4.529325e-10,4.65385e-10,4.872525e-10
1618,3.36e-12,-1.03625e-11,-2.4275e-12,1.271e-11,2.2285e-11,3.303e-11,5.0395e-11,4.2785e-11,9.31575e-11,1.170425e-10,1.5405e-10,1.81805e-10,2.320375e-10,2.803425e-10,3.68205e-10,3.976e-10,3.936575e-10,4.588225e-10,4.554325e-10,4.7226e-10,4.966275e-10
1619,2.35e-13,1.21375e-11,-1.05525e-11,8.35e-13,2.7285e-11,3.553e-11,6.227e-11,5.4035e-11,8.31575e-11,1.107925e-10,1.4655e-10,1.71805e-10,2.245375e-10,2.740925e-10,3.61955e-10,3.94475e-10,3.936575e-10,4.488225e-10,4.591825e-10,4.6851e-10,4.991275e-10
1620,1.485e-12,2.33875e-11,-7.4275e-12,1.46e-12,1.916e-11,3.303e-11,6.477e-11,4.466e-11,6.56575e-11,1.007925e-10,1.353e-10,1.63055e-10,2.289125e-10,2.697175e-10,3.45705e-10,3.926e-10,3.980325e-10,4.419475e-10,4.585575e-10,4.59135e-10,4.916275e-10
1621,2.35e-13,2.21375e-11,9.4475e-12,3.96e-12,1.4785e-11,3.2405e-11,6.477e-11,4.341e-11,5.19075e-11,8.32925e-11,1.2655e-10,1.6868e-10,2.426625e-10,2.734675e-10,3.29455e-10,3.9135e-10,3.942825e-10,4.231975e-10,4.504325e-10,4.5726e-10,4.910025e-10
1622,1.485e-12,1.46375e-11,2.25725e-11,-2.29e-12,2.416e-11,3.4905e-11,5.227e-11,4.716e-11,4.62825e-11,7.51675e-11,1.23425e-10,1.74305e-10,2.526625e-10,2.722175e-10,3.15705e-10,3.80725e-10,3.886575e-10,4.088225e-10,4.435575e-10,4.65385e-10,5.016275e-10
1623,1.485e-12,1.65125e-11,1.75725e-11,-8.54e-12,3.041e-11,3.303e-11,4.227e-11,5.0285e-11,5.25325e-11,8.70425e-11,1.2155e-10,1.78055e-10,2.514125e-10,2.659675e-10,3.1008e-10,3.68225e-10,3.792825e-10,4.081975e-10,4.498075e-10,4.61635e-10,4.985025e-10
1624,7.735e-12,1.58875e-11,7.25e-14,2.1e-13,3.3535e-11,2.928e-11,3.1645e-11,5.0285e-11,6.19075e-11,1.032925e-10,1.278e-10,1.8243e-10,2.545375e-10,2.678425e-10,3.13205e-10,3.6635e-10,3.649075e-10,4.231975e-10,4.566825e-10,4.5101e-10,4.828775e-10
1625,1.1485e-11,5.8875e-12,1.9475e-12,5.21e-12,3.166e-11,2.6155e-11,3.352e-11,5.716e-11,6.06575e-11,1.189175e-10,1.42175e-10,1.85555e-10,2.514125e-10,2.759675e-10,3.2508e-10,3.58225e-10,3.636575e-10,4.338225e-10,4.635575e-10,4.44135e-10,4.791275e-10
1626,2.2735e-11,-9.7375e-12,9.4475e-12,7.085e-12,2.6035e-11,2.053e-11,2.6645e-11,6.216e-11,5.69075e-11,1.139175e-10,1.503e-10,1.9118e-10,2.532875e-10,2.872175e-10,3.4383e-10,3.551e-10,3.874075e-10,4.394475e-10,4.648075e-10,4.4851e-10,4.810025e-10
1627,1.711e-11,-1.03625e-11,2.5725e-12,1.771e-11,2.3535e-11,2.6155e-11,2.2895e-11,5.466e-11,4.87825e-11,1.076675e-10,1.54675e-10,1.9493e-10,2.357875e-10,2.909675e-10,3.50705e-10,3.74475e-10,4.130325e-10,4.413225e-10,4.691825e-10,4.60385e-10,4.853775e-10
1628,2.35e-13,5.8875e-12,-9.9275e-12,2.4585e-11,2.291e-11,2.803e-11,2.352e-11,3.716e-11,5.00325e-11,9.76675e-11,1.58425e-10,1.9368e-10,2.176625e-10,2.903425e-10,3.4383e-10,3.94475e-10,4.130325e-10,4.356975e-10,4.723075e-10,4.6101e-10,4.953775e-10
1629,-8.515e-12,9.6375e-12,-1.55525e-11,2.0835e-11,3.041e-11,1.7405e-11,3.2895e-11,2.466e-11,6.19075e-11,9.64175e-11,1.6155e-10,1.81805e-10,2.101625e-10,2.909675e-10,3.3008e-10,4.0385e-10,4.092825e-10,4.325725e-10,4.648075e-10,4.55385e-10,5.010025e-10
1630,3.985e-12,-9.875e-13,-1.68025e-11,1.771e-11,3.4785e-11,1.553e-11,3.352e-11,2.0285e-11,7.37825e-11,9.07925e-11,1.55925e-10,1.6243e-10,2.114125e-10,2.815925e-10,3.14455e-10,3.96975e-10,3.980325e-10,4.325725e-10,4.535575e-10,4.59135e-10,4.922525e-10
1631,1.086e-11,-2.2375e-12,-6.1775e-12,1.7085e-11,2.166e-11,1.178e-11,2.9145e-11,3.1535e-11,7.50325e-11,8.20425e-11,1.47175e-10,1.5368e-10,2.101625e-10,2.703425e-10,3.26955e-10,3.81975e-10,3.842825e-10,4.356975e-10,4.541825e-10,4.5726e-10,4.960025e-10
1632,1.3985e-11,3.3875e-12,1.9475e-12,8.96e-12,1.041e-11,1.2405e-11,2.602e-11,4.2785e-11,6.69075e-11,7.95425e-11,1.44675e-10,1.58055e-10,2.070375e-10,2.665925e-10,3.43205e-10,3.7385e-10,3.836575e-10,4.300725e-10,4.423075e-10,4.54135e-10,5.022525e-10
1633,4.61e-12,2.7625e-12,1.19475e-11,-1.04e-12,7.285e-12,1.8655e-11,3.1645e-11,5.5285e-11,5.87825e-11,9.20425e-11,1.3905e-10,1.69305e-10,2.082875e-10,2.797175e-10,3.43205e-10,3.75725e-10,3.917825e-10,4.319475e-10,4.266825e-10,4.5351e-10,4.997525e-10
1634,3.36e-12,4.0125e-12,8.8225e-12,-9.79e-12,1.4785e-11,3.178e-11,3.6645e-11,5.841e-11,6.69075e-11,9.89175e-11,1.20925e-10,1.8743e-10,2.145375e-10,2.884675e-10,3.3633e-10,3.851e-10,4.074075e-10,4.331975e-10,4.204325e-10,4.5601e-10,4.828775e-10
1635,1.086e-11,6.5125e-12,6.3225e-12,-1.665e-12,1.541e-11,4.303e-11,4.227e-11,6.0285e-11,7.31575e-11,9.01675e-11,1.0905e-10,2.14305e-10,2.195375e-10,2.940925e-10,3.3008e-10,3.86975e-10,4.161575e-10,4.338225e-10,4.273075e-10,4.5226e-10,4.672525e-10
1636,1.5235e-11,4.0125e-12,1.13225e-11,9.585e-12,8.535e-12,4.303e-11,3.0395e-11,5.716e-11,7.00325e-11,8.26675e-11,1.19675e-10,2.15555e-10,2.251625e-10,2.847175e-10,3.23205e-10,3.801e-10,4.136575e-10,4.369475e-10,4.410575e-10,4.5601e-10,4.660025e-10
1637,9.61e-12,5.8875e-12,2.00725e-11,1.0835e-11,9.16e-12,3.4905e-11,2.352e-11,4.5285e-11,6.81575e-11,9.39175e-11,1.303e-10,2.0368e-10,2.282875e-10,2.809675e-10,3.28205e-10,3.7385e-10,3.949075e-10,4.269475e-10,4.485575e-10,4.61635e-10,4.666275e-10
1638,-3.515e-12,-2.2375e-12,1.94475e-11,8.335e-12,1.6035e-11,2.7405e-11,3.602e-11,4.0285e-11,7.00325e-11,1.045425e-10,1.19675e-10,1.91805e-10,2.270375e-10,2.815925e-10,3.4133e-10,3.7385e-10,3.886575e-10,4.194475e-10,4.529325e-10,4.5851e-10,4.760025e-10
1639,-1.039e-11,-1.28625e-11,8.1975e-12,5.21e-12,2.4785e-11,1.678e-11,4.2895e-11,3.216e-11,6.56575e-11,1.032925e-10,1.17175e-10,1.8493e-10,2.301625e-10,2.840925e-10,3.34455e-10,3.78225e-10,3.980325e-10,4.181975e-10,4.429325e-10,4.56635e-10,4.860025e-10
1640,-7.89e-12,-1.84875e-11,-1.24275e-11,2.1e-13,3.166e-11,1.303e-11,4.852e-11,3.4035e-11,6.19075e-11,9.57925e-11,1.228e-10,1.80555e-10,2.307875e-10,2.872175e-10,3.3133e-10,3.5885e-10,3.924075e-10,4.294475e-10,4.310575e-10,4.5476e-10,4.928775e-10
1641,-7.265e-12,-1.91125e-11,-4.9275e-12,-4.15e-13,2.8535e-11,1.928e-11,4.727e-11,4.841e-11,4.94075e-11,9.32925e-11,1.30925e-10,1.81805e-10,2.276625e-10,2.784675e-10,3.2633e-10,3.45725e-10,3.774075e-10,4.419475e-10,4.273075e-10,4.5976e-10,4.866275e-10
1642,-1.539e-11,-1.91125e-11,4.4475e-12,3.96e-12,2.916e-11,2.928e-11,4.2895e-11,5.5285e-11,4.37825e-11,8.95425e-11,1.453e-10,1.7868e-10,2.145375e-10,2.697175e-10,3.1758e-10,3.451e-10,3.736575e-10,4.481975e-10,4.260575e-10,4.6351e-10,4.741275e-10
1643,-2.8515e-11,-1.16125e-11,-1.1775e-12,-4.165e-12,2.6035e-11,1.928e-11,3.352e-11,5.591e-11,4.00325e-11,9.64175e-11,1.4405e-10,1.7368e-10,2.001625e-10,2.547175e-10,3.08205e-10,3.44475e-10,3.736575e-10,4.375725e-10,4.273075e-10,4.54135e-10,4.716275e-10
1644,-2.8515e-11,-2.2375e-12,-6.8025e-12,-4.165e-12,2.2285e-11,4.905e-12,2.2895e-11,5.341e-11,4.37825e-11,9.57925e-11,1.403e-10,1.7243e-10,2.057875e-10,2.434675e-10,3.11955e-10,3.4385e-10,3.742825e-10,4.325725e-10,4.323075e-10,4.3851e-10,4.703775e-10
1645,-6.64e-12,-5.9875e-12,-9.3025e-12,-1.04e-12,2.041e-11,8.03e-12,1.7895e-11,5.591e-11,6.25325e-11,9.64175e-11,1.303e-10,1.70555e-10,2.251625e-10,2.497175e-10,3.16955e-10,3.4635e-10,3.655325e-10,4.306975e-10,4.416825e-10,4.4351e-10,4.828775e-10
1646,8.985e-12,-5.9875e-12,1.3225e-12,2.1e-13,2.166e-11,1.4905e-11,2.4145e-11,6.0285e-11,8.25325e-11,9.32925e-11,1.25925e-10,1.7243e-10,2.301625e-10,2.628425e-10,3.18205e-10,3.55725e-10,3.705325e-10,4.356975e-10,4.479325e-10,4.5101e-10,4.822525e-10
1647,1.8985e-11,3.3875e-12,3.1975e-12,5.21e-12,1.416e-11,2.3655e-11,2.4145e-11,6.341e-11,9.75325e-11,8.57925e-11,1.23425e-10,1.81805e-10,2.214125e-10,2.653425e-10,3.3383e-10,3.6135e-10,3.792825e-10,4.300725e-10,4.491825e-10,4.5851e-10,4.791275e-10
1648,2.1485e-11,1.33875e-11,6.975e-13,5.21e-12,9.785e-12,2.2405e-11,2.4145e-11,6.6535e-11,9.75325e-11,8.39175e-11,1.2155e-10,1.74305e-10,2.114125e-10,2.659675e-10,3.45705e-10,3.61975e-10,3.836575e-10,4.238225e-10,4.379325e-10,4.54135e-10,4.716275e-10
1649,8.36e-12,1.52625e-11,8.8225e-12,1.396e-11,1.7285e-11,1.803e-11,3.5395e-11,5.966e-11,8.69075e-11,7.64175e-11,1.228e-10,1.6493e-10,2.107875e-10,2.609675e-10,3.53205e-10,3.64475e-10,3.874075e-10,4.106975e-10,4.273075e-10,4.39135e-10,4.722525e-10
1650,-3.9e-13,9.6375e-12,1.56975e-11,2.5835e-11,3.166e-11,1.303e-11,3.727e-11,4.9035e-11,7.87825e-11,7.32925e-11,1.33425e-10,1.68055e-10,2.064125e-10,2.603425e-10,3.46955e-10,3.61975e-10,3.924075e-10,4.113225e-10,4.204325e-10,4.3726e-10,4.791275e-10
1651,-3.515e-12,2.7625e-12,1.25725e-11,2.396e-11,2.1035e-11,1.428e-11,3.727e-11,4.216e-11,7.25325e-11,7.32925e-11,1.378e-10,1.7868e-10,2.039125e-10,2.590925e-10,3.24455e-10,3.551e-10,3.892825e-10,4.088225e-10,4.223075e-10,4.42885e-10,4.816275e-10
1652,-2.265e-12,2.1375e-12,8.1975e-12,1.271e-11,2.91e-12,1.803e-11,4.102e-11,4.216e-11,6.37825e-11,7.20425e-11,1.35925e-10,1.76805e-10,2.082875e-10,2.572175e-10,3.16955e-10,3.5885e-10,3.830325e-10,4.000725e-10,4.310575e-10,4.3601e-10,4.841275e-10
1653,2.11e-12,-5.9875e-12,1.3225e-12,4.585e-12,-8.965e-12,2.678e-11,3.102e-11,4.216e-11,5.31575e-11,8.01675e-11,1.28425e-10,1.75555e-10,2.176625e-10,2.534675e-10,3.2008e-10,3.55725e-10,3.724075e-10,4.063225e-10,4.435575e-10,4.30385e-10,4.785025e-10
1654,-1.64e-12,-6.6125e-12,4.4475e-12,-6.04e-12,-1.6465e-11,3.303e-11,1.977e-11,3.5285e-11,5.25325e-11,9.26675e-11,1.27175e-10,1.6993e-10,2.270375e-10,2.628425e-10,3.3383e-10,3.59475e-10,3.642825e-10,4.169475e-10,4.473075e-10,4.3101e-10,4.810025e-10
1655,2.11e-12,-8.4875e-12,6.9475e-12,-1.354e-11,-3.965e-12,3.553e-11,1.352e-11,2.716e-11,5.19075e-11,9.64175e-11,1.3405e-10,1.64305e-10,2.151625e-10,2.709675e-10,3.4508e-10,3.59475e-10,3.599075e-10,4.256975e-10,4.391825e-10,4.3226e-10,4.803775e-10
1656,1.461e-11,-1.66125e-11,6.9475e-12,-4.79e-12,1.3535e-11,3.6155e-11,2.5395e-11,2.216e-11,4.37825e-11,9.95425e-11,1.3905e-10,1.6368e-10,2.095375e-10,2.747175e-10,3.34455e-10,3.58225e-10,3.599075e-10,4.131975e-10,4.204325e-10,4.31635e-10,4.791275e-10
1657,2.1485e-11,-2.72375e-11,5.6975e-12,-2.29e-12,3.3535e-11,3.3655e-11,4.0395e-11,2.716e-11,3.94075e-11,1.132925e-10,1.3905e-10,1.6493e-10,2.132875e-10,2.747175e-10,3.1508e-10,3.55725e-10,3.630325e-10,4.006975e-10,4.248075e-10,4.36635e-10,4.672525e-10
1658,1.5235e-11,-2.16125e-11,1.9475e-12,-4.15e-13,4.1035e-11,3.1155e-11,3.9145e-11,4.466e-11,4.87825e-11,1.132925e-10,1.353e-10,1.7243e-10,2.232875e-10,2.697175e-10,2.9508e-10,3.5135e-10,3.755325e-10,3.950725e-10,4.329325e-10,4.41635e-10,4.653775e-10
1659,2.735e-12,-1.59875e-11,-9.9275e-12,4.585e-12,2.8535e-11,2.803e-11,3.0395e-11,5.2785e-11,6.06575e-11,1.020425e-10,1.39675e-10,1.7118e-10,2.289125e-10,2.665925e-10,2.8008e-10,3.51975e-10,3.886575e-10,3.900725e-10,4.391825e-10,4.3851e-10,4.635025e-10
1660,-1.539e-11,-1.66125e-11,-9.9275e-12,5.835e-12,1.2285e-11,1.2405e-11,2.7895e-11,4.9035e-11,7.25325e-11,9.26675e-11,1.353e-10,1.7118e-10,2.245375e-10,2.659675e-10,2.8633e-10,3.58225e-10,3.955325e-10,3.906975e-10,4.373075e-10,4.2101e-10,4.660025e-10
1661,-1.6015e-11,-7.8625e-12,-4.3025e-12,1.7085e-11,5.41e-12,9.28e-12,3.477e-11,4.341e-11,7.81575e-11,8.32925e-11,1.19675e-10,1.74305e-10,2.139125e-10,2.634675e-10,3.0508e-10,3.53225e-10,3.874075e-10,4.000725e-10,4.260575e-10,4.1226e-10,4.660025e-10
